id,structure_613f3,structure_1da1a,structure_c7523,structure_aa9fb,structure_d0964,structure_e6340,runtime_perc_diff,memory_perc_diff,cpu_perc_diff,runtime,memory,cpu,runtime_has_improved,memory_has_improved,cpu_has_improved
a2ee8,mistral-large,original,mistral-large,claude-v3-sonnet,original,claude-v3-haiku,8.239761646503252,2.693093462349336,-15.365945323489873,4.819925776403397,173746187.57511416,150.24976648486196,False,False,True
ddeb1,claude-v3-opus,llama-3-8b,original,original,original,claude-v3-opus,16.360972092773,6.915257217340663,-26.457177623011223,4.393339792452752,166207309.9984878,164.69471432765602,False,False,True
9cb8c,original,mistral-large,llama-3-8b,original,original,claude-v3-sonnet,-1.6364376455173704,0.2903801077482272,-4.271120105057119,5.338696742942557,178036348.4696672,135.80013931294766,True,False,True
c4369,original,llama-3-8b,original,claude-v3-sonnet,gpt-4-turbo,claude-v3-opus,20.13046040711426,8.807991477559524,-31.488638488725318,4.195338411722332,162827741.44053978,171.24756506737373,False,False,True
4e35f,claude-v3-opus,original,mistral-large,claude-v3-sonnet,original,claude-v3-sonnet,18.618947158659395,6.985544883576749,-32.08406712579261,4.274734256789088,166081807.9711744,172.0230366627991,False,False,True
39c17,llama-3-70b,llama-3-8b,mistral-large,gpt-4-o,original,claude-v3-opus,17.398196402384894,8.18456613460901,-23.000781999110806,4.338857107190416,163940897.5404457,160.193189775379,False,False,True
f7606,original,mistral-large,mistral-large,claude-v3-sonnet,gpt-4-turbo,claude-v3-opus,10.424076569245319,3.772815349735662,-14.777229185451446,4.705189415765926,171818291.9277256,149.4830370828871,False,False,True
0cf0e,original,llama-3-8b,mistral-large,claude-v3-sonnet,original,claude-v3-sonnet,20.34732379966624,10.596676626276754,-30.85227414350983,4.1839471438433975,159633957.60319626,170.41877981363342,False,False,True
6d7b1,original,llama-3-8b,gpt-4-turbo,gpt-4-o,original,original,9.122283183332693,3.863123960348935,-16.304939553598324,4.773569223936647,171657041.53597474,151.47268944890325,False,False,True
488f0,gpt-3.5-turbo,llama-3-8b,mistral-large,original,gpt-4-turbo,claude-v3-opus,19.69073391331395,8.778350340000523,-28.402530396286817,4.218436096515506,162880667.1251547,167.22829387832627,False,False,True
23b0b,gpt-3.5-turbo,mistral-large,gpt-3.5-turbo,claude-v3-sonnet,gpt-4-turbo,claude-v3-sonnet,18.33533834083854,8.532635825772198,-25.098584086274887,4.289631487615407,163319402.27354342,162.9253155586337,False,False,True
90cab,claude-v3-opus,llama-3-8b,mistral-large,gpt-4-o,original,claude-v3-opus,17.88335940865836,8.065396355467259,-27.159356200491445,4.313372761011124,164153680.94438666,165.60921441692625,False,False,True
102dd,original,mistral-large,llama-3-8b,original,gpt-4-turbo,original,-1.547789426384439,-0.020398805374784782,-3.274342044930845,5.334040283411741,178591259.24892384,134.50196011152684,True,True,True
c6dbc,llama-3-70b,llama-3-8b,gpt-3.5-turbo,claude-v3-sonnet,original,claude-v3-opus,26.73837374899173,11.631074996421802,-42.64214806354254,3.848241974133998,157786989.28777587,185.77362130003345,False,False,True
88b7d,llama-3-70b,original,gpt-3.5-turbo,claude-v3-sonnet,gpt-4-turbo,claude-v3-sonnet,16.243883624798702,6.898922604003344,-21.93023072731876,4.399490144010633,166236476.2405754,158.79893015963367,False,False,True
19490,llama-3-70b,llama-3-8b,mistral-large,claude-v3-sonnet,original,claude-v3-sonnet,27.86415036784293,9.986748904836524,-44.128329954037945,3.7891078672371803,160723013.0471242,187.70918799932957,False,False,True
a1a40,claude-v3-opus,llama-3-8b,gpt-3.5-turbo,claude-v3-sonnet,original,claude-v3-opus,28.170566440994495,13.701620510707416,-47.31685471690412,3.7730126308277248,154089930.13639197,191.86184413809306,False,False,True
5e2bb,gpt-3.5-turbo,llama-3-8b,mistral-large,claude-v3-sonnet,original,original,28.357904770475933,13.427228438462295,-48.51350522045061,3.763172237435356,154579870.4515224,193.4203322882807,False,False,True
7cba9,claude-v3-opus,mistral-large,mistral-large,original,gpt-4-turbo,claude-v3-opus,6.828105686625743,3.790616867662671,-12.721315508937362,4.894076378783211,171786506.45655075,146.8054657342269,False,False,True
744b9,llama-3-70b,claude-v3-sonnet,llama-3-8b,claude-v3-sonnet,original,claude-v3-haiku,16.276871502398023,5.6164260960705565,-26.393715652718406,4.397757376916706,168526435.77952653,164.61206302019758,False,False,True
4d752,llama-3-70b,llama-3-8b,gpt-4-turbo,claude-v3-sonnet,gpt-4-turbo,claude-v3-haiku,27.574177536564495,12.444907746011769,-44.047350743513306,3.8043393830768766,156333851.55484098,187.60372266952763,False,False,True
f90d4,original,claude-v3-sonnet,mistral-large,claude-v3-sonnet,gpt-4-turbo,original,9.778126248559177,4.51489447619104,-17.656180559307696,4.739119499828666,170493273.75904295,153.23251246256052,False,False,True
b4210,original,claude-v3-sonnet,original,gpt-4-o,original,original,-1.2063428195412547,0.7405467663051251,-3.4681419432312692,5.3161049845162776,177232554.12987462,134.75436032705647,True,False,True
b587a,original,llama-3-8b,llama-3-8b,original,gpt-4-turbo,original,9.954205835590313,3.6972963650237145,-16.54218956562297,4.729870498785749,171953134.72717446,151.7816780226568,False,False,True
bad0f,gpt-3.5-turbo,claude-v3-sonnet,original,claude-v3-sonnet,gpt-4-turbo,claude-v3-haiku,17.272462538869622,7.268102861733074,-27.646133552172977,4.345461578806862,165577287.03612033,166.24318125363172,False,False,True
9c099,gpt-3.5-turbo,llama-3-8b,gpt-3.5-turbo,claude-v3-sonnet,gpt-4-turbo,claude-v3-sonnet,29.250010396063594,13.538265679809086,-46.62019159623525,3.716312257805839,154381608.08711976,190.95452724396452,False,False,True
bead6,gpt-3.5-turbo,llama-3-8b,llama-3-8b,claude-v3-sonnet,original,claude-v3-sonnet,30.062598004539957,11.382006494258588,-49.03586601934795,3.673629152029753,158231713.14382774,194.10064213045376,False,False,True
521f9,gpt-3.5-turbo,llama-3-8b,gpt-3.5-turbo,claude-v3-sonnet,original,claude-v3-sonnet,29.64414677865531,11.487305773344943,-45.86535959868161,3.6956093025393786,158043696.18854016,189.97145263689808,False,False,True
24df8,gpt-3.5-turbo,claude-v3-sonnet,gpt-3.5-turbo,claude-v3-sonnet,gpt-4-turbo,claude-v3-sonnet,17.47672170670776,6.092719495232408,-27.624216572754655,4.33473237794824,167675990.88084358,166.21463711930835,False,False,True
9522b,original,original,llama-3-8b,original,gpt-4-turbo,claude-v3-opus,-1.5993945155614693,0.36979033143754264,-3.834737730308803,5.336750964028761,177894557.67483634,135.23180565330318,True,False,True
9bafd,llama-3-70b,claude-v3-sonnet,gpt-3.5-turbo,claude-v3-sonnet,gpt-4-turbo,claude-v3-sonnet,17.04276032586924,6.916904834809002,-24.22858170790959,4.3575272364076225,166204368.09781608,161.79224588348717,False,False,True
b7522,original,claude-v3-sonnet,mistral-large,original,gpt-4-turbo,original,-2.5589002311393854,-0.10039893617129356,-4.005929785872967,5.387151294434443,178734103.35142365,135.45476197113558,True,True,True
08029,llama-3-70b,original,original,claude-v3-sonnet,original,claude-v3-sonnet,14.525891012551508,5.970274883873462,-22.5791854273984,4.489731811033562,167894621.65608564,159.64411278153142,False,False,True
36bd4,original,original,gpt-3.5-turbo,claude-v3-sonnet,gpt-4-turbo,claude-v3-sonnet,10.006579321807209,2.9238104091816686,-16.31492574987887,4.72711945627816,173334231.30862266,151.4856952250447,False,False,True
3b00c,llama-3-70b,llama-3-8b,gpt-3.5-turbo,claude-v3-sonnet,original,original,28.508527553688143,11.748141338692776,-43.38586577581695,3.755260415840894,157577961.672094,186.74222093562395,False,False,True
9d59c,original,mistral-large,gpt-3.5-turbo,claude-v3-sonnet,original,claude-v3-opus,7.926045184904135,4.582004608441962,-15.72283701189863,4.836404483160004,170373445.3723318,150.71457343195058,False,False,True
0bb6d,claude-v3-opus,llama-3-8b,gpt-4-turbo,original,original,claude-v3-opus,17.423114628375163,8.158831919391854,-29.271732930705944,4.337548217829317,163986847.22627285,168.3603218564122,False,False,True
f0240,gpt-4-o,claude-v3-sonnet,gpt-4-turbo,original,gpt-4-turbo,claude-v3-opus,7.7752460001106645,3.0185013805332206,-13.341499208789049,4.844325570669025,173165155.99983406,147.61317771386828,False,False,True
ffcf5,gpt-3.5-turbo,llama-3-8b,llama-3-8b,claude-v3-sonnet,gpt-4-turbo,claude-v3-opus,30.13645012704358,14.639548429837726,-48.270182890861214,3.6697498928289862,152415214.4767579,193.10343527765207,False,False,True
9a88c,original,original,mistral-large,gpt-4-o,gpt-4-turbo,claude-v3-opus,-0.8102569735934824,0.5239234802662484,-3.382295672011677,5.295299629028887,177619345.48342243,134.6425562572491,True,False,True
90eda,gpt-3.5-turbo,claude-v3-sonnet,mistral-large,claude-v3-sonnet,gpt-4-turbo,claude-v3-haiku,18.73726921077078,6.739065033050029,-28.075420990126755,4.268519108276815,166521909.66453704,166.80227464229662,False,False,True
75675,original,mistral-large,gpt-3.5-turbo,original,original,claude-v3-sonnet,-2.6811572324664796,-0.4224988913475731,-2.709638324613464,5.393573135556653,179309228.39877412,133.76650389112396,True,True,True
9b68a,original,mistral-large,mistral-large,original,original,claude-v3-sonnet,-2.0781769971028146,-0.050981993953520946,-4.017309796141952,5.361900157900527,178645867.01119393,135.4695830162951,True,True,True
2744c,mistral-large,llama-3-8b,gpt-3.5-turbo,claude-v3-sonnet,original,original,20.399372193293456,7.146897996733349,-30.188296830173513,4.181213177600876,165793704.18428144,169.55403211013834,False,False,True
501d0,original,llama-3-8b,mistral-large,claude-v3-sonnet,original,claude-v3-opus,20.682780242881144,7.921902396308899,-31.914276610043142,4.166326492605731,164409896.34811217,171.80190567591063,False,False,True
1d9a1,mistral-large,mistral-large,llama-3-8b,claude-v3-sonnet,original,claude-v3-sonnet,9.212894185655227,3.8147894709988996,-15.925447438508542,4.768809664528817,171743345.10425958,150.97844826260513,False,False,True
26850,original,llama-3-8b,llama-3-8b,claude-v3-sonnet,original,claude-v3-haiku,23.226388227997422,10.134207692466102,-34.403275669755644,4.0327174053527415,160459718.2504165,175.04351676360395,False,False,True
427cd,claude-v3-opus,llama-3-8b,gpt-4-turbo,claude-v3-sonnet,original,claude-v3-opus,31.37674422801973,13.667333336464885,-49.08706784726795,3.604600481549278,154151151.54419675,194.16732613037252,False,False,True
b9bc2,llama-3-70b,mistral-large,original,original,gpt-4-turbo,claude-v3-opus,3.4265965210721894,0.7503932176127864,-8.559486228427692,5.072748775454238,177214972.81487116,141.38520175777322,False,False,True
d04f9,mistral-large,llama-3-8b,original,claude-v3-sonnet,gpt-4-turbo,claude-v3-sonnet,20.33803717625693,7.074679097451624,-30.00595073685699,4.184434945927933,165922654.52159604,169.31654904818785,False,False,True
c52d6,claude-v3-opus,original,llama-3-8b,claude-v3-sonnet,gpt-4-turbo,claude-v3-opus,19.68892195496566,9.006750554277339,-28.77095022831058,4.218531273957342,162472847.4966828,167.70811479579672,False,False,True
91210,original,original,gpt-3.5-turbo,original,gpt-4-turbo,claude-v3-sonnet,-1.2684521315779125,0.06278037512426708,-1.8872370233927893,5.319367424538359,178442738.79943508,132.69542868674912,True,False,True
7bf5e,llama-3-70b,mistral-large,llama-3-8b,claude-v3-sonnet,original,claude-v3-sonnet,19.134934180830413,7.7648046041155245,-27.001921032060952,4.247630805522204,164690402.05362964,165.4041747301551,False,False,True
e8580,gpt-3.5-turbo,llama-3-8b,gpt-3.5-turbo,gpt-4-o,gpt-4-turbo,claude-v3-sonnet,17.454061423439903,7.3931820179926815,-27.703998793155083,4.3359226634725925,165353952.1535464,166.31854351864652,False,False,True
b0219,gpt-4-o,llama-3-8b,llama-3-8b,gpt-4-o,original,claude-v3-sonnet,19.01442050768629,6.854099716586288,-27.9786735308832,4.253961074166,166316509.67378098,166.6762731336314,False,False,True
747e6,original,mistral-large,mistral-large,claude-v3-sonnet,original,claude-v3-sonnet,9.56724390452542,3.8547014571080283,-15.986993497166813,4.75019659884274,171672080.3228401,151.05860433392704,False,False,True
a4479,gpt-3.5-turbo,llama-3-8b,mistral-large,claude-v3-sonnet,gpt-4-turbo,claude-v3-sonnet,30.494843630359085,12.013044041902106,-47.36591051874729,3.6509244177024813,157104965.08430138,191.92573320649186,False,False,True
7b34e,claude-v3-opus,mistral-large,gpt-4-turbo,claude-v3-sonnet,gpt-4-turbo,claude-v3-sonnet,17.768047227587267,7.185609573770136,-28.14470410965607,4.319429808855057,165724582.79131475,166.89250727118406,False,False,True
810ed,claude-v3-opus,original,llama-3-8b,original,gpt-4-turbo,claude-v3-sonnet,7.386593521977582,1.8018662168411281,-13.18159925041734,4.864740470750258,175337516.92346013,147.40492794536925,False,False,True
3ad61,mistral-large,original,llama-3-8b,claude-v3-sonnet,gpt-4-turbo,claude-v3-haiku,9.273553364532477,3.330625204104619,-15.416481407948002,4.76562339621596,172607843.81792933,150.31558343688886,False,False,True
89074,llama-3-70b,llama-3-8b,llama-3-8b,claude-v3-sonnet,original,claude-v3-opus,28.3342874839847,12.171737948759008,-44.289831713263126,3.764412791840732,156821609.43886095,187.91952391381835,False,False,True
7c8f5,original,claude-v3-sonnet,gpt-3.5-turbo,claude-v3-sonnet,original,claude-v3-sonnet,10.181433344083244,2.1789409970075213,-15.431193944397311,4.717934830952435,174664231.66739985,150.33474468208743,False,False,True
c6375,claude-v3-opus,original,original,claude-v3-sonnet,original,claude-v3-sonnet,18.89976124402265,8.651214393124912,-25.949883713043082,4.2599838259629905,163107674.50684392,164.03402723062595,False,False,True
66ace,gpt-3.5-turbo,llama-3-8b,gpt-3.5-turbo,original,gpt-4-turbo,claude-v3-sonnet,19.113792205220417,6.408505554715207,-29.216150837798633,4.248741338308901,167112139.59960616,168.2879331072311,False,False,True
73667,original,llama-3-8b,mistral-large,claude-v3-sonnet,original,claude-v3-haiku,21.086401196236125,9.121191809190393,-31.04235391050693,4.1451253375969825,162268507.10143283,170.66633502175597,False,False,True
5a737,claude-v3-opus,llama-3-8b,original,claude-v3-sonnet,gpt-4-turbo,claude-v3-opus,28.79201803553689,11.292609490458869,-48.03950552776436,3.740369400894269,158391335.81752592,192.80300676002096,False,False,True
fd3d5,mistral-large,mistral-large,llama-3-8b,claude-v3-sonnet,original,claude-v3-opus,9.07003875810263,3.978406508415145,-14.54465992656762,4.776313487207517,171451198.97111323,149.180144606768,False,False,True
88360,original,llama-3-8b,llama-3-8b,claude-v3-sonnet,original,claude-v3-sonnet,20.910133702478976,8.95024506668345,-31.007742628020427,4.154384208889678,162573740.77749747,170.6212581396938,False,False,True
31b51,gpt-3.5-turbo,llama-3-8b,gpt-4-turbo,original,original,claude-v3-opus,20.040347060368372,8.167462817482615,-28.535590947710606,4.200071830581874,163971436.3403247,167.4015886640944,False,False,True
21ec6,original,llama-3-8b,gpt-4-turbo,claude-v3-sonnet,gpt-4-turbo,claude-v3-haiku,22.533915755266865,10.309156136928985,-33.32040654753626,4.069091176614165,160147339.34197938,173.63321468276968,False,False,True
0b9d2,gpt-3.5-turbo,llama-3-8b,llama-3-8b,claude-v3-sonnet,original,original,30.524119439229324,13.062265929687408,-47.82028771245749,3.649386635888368,155231528.66124004,192.51750287525826,False,False,True
eeac9,claude-v3-opus,llama-3-8b,original,claude-v3-sonnet,original,claude-v3-haiku,28.70828177385894,13.871034047373646,-45.42660443537731,3.744767848122865,153787434.07350475,189.40002871586447,False,False,True
57869,gpt-3.5-turbo,claude-v3-sonnet,mistral-large,original,gpt-4-turbo,claude-v3-opus,6.693924087693751,2.8059068645256016,-12.7257339702318,4.901124587887898,173544753.78965187,146.81122022941915,False,False,True
fa6b8,gpt-3.5-turbo,original,original,claude-v3-sonnet,gpt-4-turbo,claude-v3-opus,16.15712407561716,6.439369827014796,-27.491233168532784,4.404047396639362,167057029.94875872,166.04144280815638,False,False,True
2dcc5,original,claude-v3-sonnet,original,original,gpt-4-turbo,claude-v3-opus,-3.4530583167487423,-0.9225645574029465,-2.000031091798851,5.434119084430859,180202119.82966873,132.84232890406514,True,True,True
6c499,original,original,original,claude-v3-sonnet,gpt-4-turbo,claude-v3-opus,9.010000720518782,2.4524401595433027,-13.29835949155233,4.779467128589749,174175885.6857383,147.55699360838668,False,False,True
9abfa,original,mistral-large,llama-3-8b,claude-v3-sonnet,original,claude-v3-sonnet,10.924936391650174,3.5130903864851857,-17.756778518233904,4.67888055681251,172282043.41041607,153.36352876719994,False,False,True
2bbca,claude-v3-opus,llama-3-8b,mistral-large,original,gpt-4-turbo,claude-v3-haiku,18.951627812391962,6.274274008930372,-29.63960163501674,4.257259410526603,167351816.51630482,168.83942499871995,False,False,True
e9448,llama-3-70b,llama-3-8b,gpt-4-turbo,claude-v3-sonnet,original,claude-v3-haiku,27.74737583216649,10.628930316202768,-45.21049822064878,3.7952417287509888,159576367.0799819,189.11857730307673,False,False,True
abece,gpt-4-o,llama-3-8b,mistral-large,claude-v3-sonnet,gpt-4-turbo,claude-v3-haiku,30.08470431127642,11.4583742701741,-48.084166187285675,3.6724679654464127,158095354.78663573,192.86117170328322,False,False,True
35c8c,claude-v3-opus,mistral-large,mistral-large,claude-v3-sonnet,gpt-4-turbo,claude-v3-sonnet,19.62800618955245,7.574525053038436,-27.768039431359313,4.221731020091101,165030155.39436868,166.401948468944,False,False,True
b9c2d,llama-3-70b,claude-v3-sonnet,original,original,gpt-4-turbo,claude-v3-haiku,3.6079822537317834,0.6830193138880414,-9.318513907263085,5.063221056433394,177335272.17830533,142.37374071682896,False,False,True
a15f1,gpt-4-o,mistral-large,llama-3-8b,claude-v3-sonnet,gpt-4-turbo,claude-v3-haiku,18.602726559687838,7.537167946774823,-27.665722695287418,4.275586282508447,165096858.314265,166.26869367127222,False,False,True
f8bea,claude-v3-opus,mistral-large,original,original,gpt-4-turbo,claude-v3-sonnet,5.650675491743888,1.0860690879851909,-11.085319283161015,4.955923713184893,176615607.31438023,144.6747845336026,False,False,True
7dce5,mistral-large,claude-v3-sonnet,gpt-4-turbo,original,gpt-4-turbo,claude-v3-opus,-0.9061873793222077,-0.08299112520178802,-4.445480723399859,5.300338602811098,178703020.86306185,136.02722228892202,True,True,True
8f9f5,original,mistral-large,gpt-3.5-turbo,claude-v3-sonnet,gpt-4-turbo,claude-v3-haiku,10.57386128803401,3.066636871467947,-16.066505776093198,4.697321615507827,173079207.7528437,151.1621591681363,False,False,True
5ded2,original,llama-3-8b,mistral-large,gpt-4-o,gpt-4-turbo,claude-v3-opus,9.976699100113395,4.592617670410829,-15.676210894374085,4.728688986320049,170354495.23691797,150.65384872458122,False,False,True
b7fa9,gpt-4-o,mistral-large,mistral-large,claude-v3-sonnet,gpt-4-turbo,claude-v3-haiku,18.92630890541884,6.978630526685156,-27.57987516022804,4.258589346613735,166094153.88979614,166.15688795547103,False,False,True
f847f,claude-v3-opus,llama-3-8b,gpt-3.5-turbo,claude-v3-sonnet,gpt-4-turbo,original,29.92458119601506,12.758718007231906,-48.07758296586988,3.6808788146823646,155773528.156955,192.85259787781274,False,False,True
b004c,original,llama-3-8b,original,claude-v3-sonnet,original,claude-v3-sonnet,18.892665885268492,8.899367862430779,-30.3494821177701,4.260356526635587,162664584.48621163,169.76395585977065,False,False,True
8ded1,claude-v3-opus,mistral-large,gpt-3.5-turbo,claude-v3-sonnet,gpt-4-turbo,claude-v3-sonnet,17.735276111773,7.536588384490273,-26.534875859796166,4.3211511900182815,165097893.15075284,164.7959065980482,False,False,True
