id,structure_5fba4,structure_06fb2,structure_975e2,structure_52fce,structure_14320,structure_c80df,structure_6fedc,structure_bbdd3,structure_4bd55,structure_d00ba,structure_ea5c4,structure_74928,structure_9176d,structure_24ac5,structure_bcaba,structure_bfcaa,structure_dc0fa,structure_1a80e,structure_70b08,structure_793be,structure_5a2ea,runtime_perc_diff,memory_perc_diff,cpu_perc_diff,runtime,memory,cpu,runtime_has_improved,memory_has_improved,cpu_has_improved
b9d19,gpt-4-o,gpt-4-o_2,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,original,gpt-4-o,original,original,original,original,gpt-4-o,gpt-4-o,original,original,original,original,1.044023699490359,-9.036712258863822,0.004919750049744001,24.548188337435324,8877303.11143518,99.91232558801084,False,True,False
5a186,original,original,gpt-4-o,gpt-4-o,gpt-4-o,original,original,gpt-4-o,original,gpt-4-o,gpt-4-o,original,gpt-4-o,original,gpt-4-o_1,original,original,gpt-4-o,gpt-4-o,original,original,0.8831188289902928,-9.958103453101792,0.004430467107132162,24.58810430020094,8952318.844631894,99.91281446602909,False,True,False
71469,original,gpt-4-o_2,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,original,original,gpt-4-o,original,original,original,gpt-4-o_1,gpt-4-o,gpt-4-o,original,gpt-4-o,original,original,0.04333963499703382,-9.525823390651489,-0.016471834063498645,24.796429846435785,8917124.449424058,99.93369946872001,False,True,True
b9bf1,original,gpt-4-o_2,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o_1,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,0.3621139130377421,-9.505723433882105,-0.012518859805195705,24.7173509337008,8915487.996847013,99.92974976589313,False,True,True
23b47,original,original,gpt-4-o,original,gpt-4-o,original,original,gpt-4-o,original,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,original,0.9566025805015209,-10.159188538479464,-0.001872558644609946,24.56987505281965,8968690.33288668,99.91911227547655,False,True,True
6f80c,gpt-4-o,original,original,original,gpt-4-o,original,original,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o_1,gpt-4-o,original,gpt-4-o,gpt-4-o,original,gpt-4-o,1.097426295201361,-9.339906676535023,-0.008301100779308993,24.534940658758085,8901987.905130833,99.9255354974312,False,True,True
50945,original,original,original,original,gpt-4-o,original,original,gpt-4-o,original,original,gpt-4-o,original,gpt-4-o,original,original,original,original,original,gpt-4-o,original,original,0.3252555380271943,-9.238535751367218,-0.002648324211593216,24.7264944575727,8893734.71764234,99.91988739902978,False,True,True
c35ac,original,gpt-4-o_2,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,original,original,gpt-4-o,original,original,gpt-4-o,gpt-4-o_1,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,original,0.7548491272620989,-9.538425007039173,0.011653554311075348,24.619924397518236,8918150.419173604,99.90559735656063,False,True,False
c933f,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,original,original,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o_1,original,original,gpt-4-o,gpt-4-o,original,original,0.6104920865441907,-9.069830321469038,-0.005420045107261093,24.655735310167074,8879999.442552648,99.92265682608434,False,True,True
4b6ba,original,original,original,gpt-4-o,gpt-4-o,original,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,original,original,original,original,original,gpt-4-o,original,gpt-4-o,-0.16834754780228242,-10.342332104819448,0.006823565505672158,24.84894346942504,8983601.099339811,99.91042334812848,True,True,False
0533f,original,gpt-4-o_2,gpt-4-o,original,gpt-4-o,original,original,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o_1,original,original,gpt-4-o,original,original,original,0.42852944574091073,-9.10311327412162,0.0018498783334628048,24.700875112166006,8882709.198313067,99.91539291914017,False,True,False
f17a4,original,gpt-4-o_2,original,original,gpt-4-o,original,original,gpt-4-o,gpt-4-o,original,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o_1,gpt-4-o,gpt-4-o,original,gpt-4-o,original,original,0.4560440834437987,-9.55692444680506,0.0010578171930825824,24.69404950613777,8919656.564496508,99.91618432478079,False,True,False
64032,original,original,gpt-4-o,original,gpt-4-o,original,original,original,gpt-4-o,original,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o_1,gpt-4-o,original,original,original,original,original,0.922925783699562,-9.202616992784804,0.004931680769178401,24.5782293168207,8890810.365828013,99.91231366716512,False,True,False
8363e,gpt-4-o,original,gpt-4-o,gpt-4-o,original,original,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o_1,original,original,original,gpt-4-o,gpt-4-o,original,-0.39440281519910136,-10.225794221889185,0.017648635299668317,24.905021409193676,8974113.082970785,99.89960723702514,True,True,False
46005,original,gpt-4-o_2,gpt-4-o,original,original,original,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,1.0059935592709426,-10.226781109424607,0.0025714007242535653,24.557622543225687,8974193.431136163,99.91467199387218,False,True,False
05eca,original,gpt-4-o_2,gpt-4-o,gpt-4-o,original,original,original,gpt-4-o,original,original,original,original,original,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,original,original,gpt-4-o,0.6678645469770839,-8.33012304935809,-0.00903602828434514,24.64150281995535,8819775.63781547,99.92626981671954,False,True,True
07dc4,original,gpt-4-o_2,original,original,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,original,gpt-4-o_1,original,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,-0.11165959651559952,-8.233645831872497,-0.009305195262031201,24.834880786637466,8811920.875091754,99.92653876093804,True,True,True
b5199,original,gpt-4-o_2,gpt-4-o,gpt-4-o,original,original,original,gpt-4-o,gpt-4-o,original,original,gpt-4-o,original,original,gpt-4-o_1,original,original,gpt-4-o,original,gpt-4-o,original,0.23850793074701007,-8.970973149802461,0.003456766648844454,24.748014093687136,8871950.914130956,99.91378736066521,False,True,False
5dfd7,original,gpt-4-o_2,original,gpt-4-o,original,original,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,original,original,gpt-4-o_1,gpt-4-o,gpt-4-o,original,gpt-4-o,original,original,0.46414138108946335,-8.550151238737453,-0.006962531134343488,24.69204079483946,8837689.392639108,99.92419803556952,False,True,True
4c6c2,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,original,original,gpt-4-o,original,gpt-4-o,gpt-4-o,original,original,original,gpt-4-o_1,gpt-4-o,gpt-4-o,original,gpt-4-o,original,original,0.8056132790226772,-9.893445899635935,-0.01235443736566416,24.60733124241233,8947054.702961907,99.92958547952753,False,True,True
2102d,gpt-4-o,gpt-4-o_2,original,gpt-4-o,original,original,original,original,gpt-4-o,gpt-4-o,gpt-4-o,original,original,original,gpt-4-o,original,original,gpt-4-o,gpt-4-o,original,original,0.529921630318237,-8.531804784651202,0.007977576471326858,24.67572256922722,8836195.70275641,99.90927029220768,False,True,False
032ee,original,original,gpt-4-o,original,gpt-4-o,original,original,original,gpt-4-o,original,gpt-4-o,gpt-4-o,original,original,gpt-4-o_1,original,original,gpt-4-o,original,original,original,0.7246485869353363,-9.356982007692444,0.015016771000862362,24.627416300276916,8903378.105617186,99.90223692322638,False,True,False
f9675,original,gpt-4-o_2,original,gpt-4-o,original,original,original,gpt-4-o,gpt-4-o,original,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o_1,original,gpt-4-o,gpt-4-o,original,gpt-4-o,original,-0.02424688203184854,0.27074799460584537,-0.002586557529685448,24.813196156173944,8119529.475785516,99.91982568346519,True,False,True
19abd,original,gpt-4-o_2,gpt-4-o,gpt-4-o,gpt-4-o,original,original,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,original,original,gpt-4-o_1,gpt-4-o,gpt-4-o,original,original,gpt-4-o,original,0.884362775833032,-8.833929083987062,-0.010425388583380027,24.587795712053776,8860793.371990668,99.92765802720159,False,True,True
83375,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,original,gpt-4-o,original,gpt-4-o,gpt-4-o,original,original,original,gpt-4-o_1,gpt-4-o,gpt-4-o,original,gpt-4-o,original,original,0.5555803891133015,-9.259528705576571,-0.004296454378595105,24.66935735444228,8895443.87425446,99.92153416522513,False,True,True
38a7d,original,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,original,original,original,original,original,gpt-4-o_1,gpt-4-o,gpt-4-o,original,original,original,original,0.7631333262840195,-10.16167500631522,0.01694751703247054,24.617869321256876,8968892.77047121,99.90030777505574,False,True,False
56f3b,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,original,gpt-4-o_1,gpt-4-o,original,original,original,gpt-4-o,original,0.9477022146251772,-9.605649756895984,0.007141517625218701,24.57208298270901,8923623.571002068,99.91010565914208,False,True,False
42afe,original,gpt-4-o_2,original,original,gpt-4-o,original,original,original,gpt-4-o,original,gpt-4-o,original,gpt-4-o,original,gpt-4-o_1,gpt-4-o,gpt-4-o,original,original,original,original,0.745522509315595,-8.987594815953788,-0.005987459301493355,24.622238068530958,8873304.179151384,99.92322377069377,False,True,True
f8056,original,gpt-4-o_2,original,gpt-4-o,gpt-4-o,original,original,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,original,gpt-4-o,gpt-4-o_1,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,original,-0.18250604536714765,-8.655683300212319,-0.019274005083110442,24.852455793569487,8846281.362061873,99.93649932069837,True,True,True
f4dc1,gpt-4-o,original,original,original,gpt-4-o,original,original,gpt-4-o,original,gpt-4-o,gpt-4-o,original,gpt-4-o,original,gpt-4-o_1,original,original,gpt-4-o,gpt-4-o,original,original,0.7609297391352557,-8.490351246132816,33.33906492407968,24.61841596911351,8832820.732814217,66.6057673303374,False,True,False
7215a,original,original,gpt-4-o,original,gpt-4-o,original,gpt-4-o,gpt-4-o,original,original,gpt-4-o,original,original,gpt-4-o,gpt-4-o_1,gpt-4-o,original,original,gpt-4-o,original,original,-1.2809970046512673,-9.62476526039898,-0.010078018835119258,25.124960436175268,8925179.873601517,99.92731094493213,True,True,True
44800,original,gpt-4-o_2,gpt-4-o,original,gpt-4-o,gpt-4-o,original,original,original,original,gpt-4-o,original,gpt-4-o,original,gpt-4-o_1,original,original,gpt-4-o,gpt-4-o,original,original,-0.03295962571672956,-9.796122310429919,0.005900122477912689,24.815357542286318,8939131.032269934,99.91134602692648,True,True,False
1d2d4,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,original,original,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,original,original,gpt-4-o_1,original,gpt-4-o,gpt-4-o,original,original,original,-1.4442442592726417,-9.1553480143148,-0.008161625852055255,25.16545747841398,8886961.927618964,99.92539613793163,True,True,True
c326f,original,original,gpt-4-o,original,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,original,gpt-4-o_1,original,original,original,gpt-4-o,original,original,0.27601666127768615,-9.021715912781339,-0.020713998946452025,24.73870923494299,8876082.173028471,99.93793812284103,False,True,True
44049,original,gpt-4-o_2,gpt-4-o,original,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,original,original,gpt-4-o,gpt-4-o_1,original,original,original,gpt-4-o,gpt-4-o,original,0.9029888760368945,-10.765013847397269,-0.0020459612533493695,24.583175101627905,9018014.040364891,99.91928553457949,False,True,True
36ad4,original,gpt-4-o_2,gpt-4-o,original,gpt-4-o,original,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o_1,gpt-4-o,gpt-4-o,original,original,gpt-4-o,original,0.6992594881124466,-9.412205504044485,-0.013596895253650558,24.633714620023966,8907874.166676203,99.9308269091731,False,True,True
eca61,original,original,original,gpt-4-o,original,original,original,gpt-4-o,gpt-4-o,original,original,original,original,gpt-4-o,gpt-4-o_1,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,original,-0.38586168059566167,-9.172145649730082,-0.0045688755667376985,24.90290259445707,8888329.519304806,99.92180636096094,True,True,True
816d2,original,original,original,original,gpt-4-o,original,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o_1,original,gpt-4-o,gpt-4-o,original,original,original,0.6171119833220737,-9.188407750516191,0.001469367403240456,24.654093100378912,8889653.510049907,99.91577311516437,False,True,False
2f28b,original,gpt-4-o_2,original,original,gpt-4-o,original,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,original,gpt-4-o,original,original,gpt-4-o,original,gpt-4-o,0.9119015107887333,-9.085845626928863,-0.011030580547699233,24.580964128176372,8881303.340277037,99.9282627183167,False,True,True
383ed,original,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,original,original,gpt-4-o_1,original,gpt-4-o,original,original,original,original,-0.693333265846347,-9.457996369507567,-0.005986238730364405,24.979177627712488,8911602.263241382,99.92322255113277,True,True,True
02217,original,gpt-4-o_2,gpt-4-o,original,gpt-4-o,original,original,gpt-4-o,original,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o_1,original,original,original,gpt-4-o,original,gpt-4-o,0.9859082487719659,-9.690177389802956,0.009289491034810575,24.562605142593384,8930505.449619481,99.90795946336807,False,True,False
d305e,original,original,original,original,gpt-4-o,original,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o_1,gpt-4-o,original,gpt-4-o,gpt-4-o,original,original,0.30276537275565907,-10.077228950306036,-0.006978105645163637,24.732073633621138,8962017.533496171,99.92421359719107,False,True,True
9f87d,original,original,gpt-4-o,gpt-4-o,gpt-4-o,original,original,original,gpt-4-o,gpt-4-o,gpt-4-o,original,original,original,gpt-4-o,original,original,original,gpt-4-o,original,gpt-4-o,0.6648667165782509,-9.19286056942739,-0.005992911348370413,24.642246497174103,8890016.039535217,99.9232292182286,False,True,True
54c57,original,gpt-4-o_2,original,original,gpt-4-o,original,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,original,original,original,original,original,gpt-4-o,original,original,0.6890277415099295,-10.885792898609452,-0.0032542567227319217,24.63625282794237,9027847.354529543,99.92049283007884,False,True,True
12b77,original,gpt-4-o_2,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,original,original,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,original,original,0.6907290155672707,-9.391410094927128,-0.004911883185408213,24.63583078980446,8906181.093341207,99.92214908471085,False,True,True
8c657,original,original,original,gpt-4-o,gpt-4-o,original,original,original,gpt-4-o,gpt-4-o,original,gpt-4-o,original,original,gpt-4-o_1,gpt-4-o,original,original,original,original,original,0.9082660843000654,-7.968672130822092,-0.007376777909590605,24.58186597501238,8790347.848795814,99.92461193951938,False,True,True
a824a,original,gpt-4-o_2,gpt-4-o,original,gpt-4-o,original,original,gpt-4-o,original,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o_1,original,gpt-4-o,gpt-4-o,gpt-4-o,original,original,0.8984094569389637,-9.554578495738234,-0.01098919985731517,24.584311126420896,8919465.567186764,99.92822137187245,False,True,True
927af,original,gpt-4-o_2,original,gpt-4-o,gpt-4-o,original,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,original,gpt-4-o,gpt-4-o_1,original,original,original,original,original,original,-0.3043553008862393,-8.633238151012367,0.008181635508152128,24.8826831591626,8844453.973940006,99.90906640204753,True,True,False
df26a,original,gpt-4-o_2,gpt-4-o,gpt-4-o,original,original,gpt-4-o,gpt-4-o,gpt-4-o,original,original,original,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,original,0.7550121716572914,-8.851948980243648,-0.01551628158515276,24.619883950799704,8862260.474930516,99.93274470704479,False,True,True
c2a87,original,gpt-4-o_2,original,gpt-4-o,original,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,original,gpt-4-o,gpt-4-o_1,gpt-4-o,original,gpt-4-o,gpt-4-o,original,original,0.8889369840376844,-8.586161677786555,-0.001444283831740689,24.58666097993652,8840621.20868521,99.91868435509849,False,True,True
adde0,original,gpt-4-o_2,original,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,original,original,gpt-4-o,gpt-4-o_1,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,original,-0.6215623364527488,-8.35120802495322,0.0028687528091347675,24.961373283217352,8821492.286415538,99.91437488787211,True,True,False
5e077,original,gpt-4-o_2,gpt-4-o,gpt-4-o,gpt-4-o,original,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,original,original,gpt-4-o_1,original,original,gpt-4-o,gpt-4-o,original,original,0.38130613349577774,-7.879235162563734,-0.004951738489257473,24.712589884797733,8783066.27307559,99.92218890703096,False,True,True
b63c3,original,gpt-4-o_2,gpt-4-o,gpt-4-o,original,original,original,gpt-4-o,gpt-4-o,original,gpt-4-o,original,gpt-4-o,gpt-4-o,original,gpt-4-o,original,gpt-4-o,gpt-4-o,original,gpt-4-o,0.4794935736647057,-9.99661359484716,-0.00890264488209691,24.688232348610956,8955454.175788306,99.9261365437037,False,True,True
a8876,original,gpt-4-o_2,original,original,gpt-4-o,original,original,gpt-4-o,original,gpt-4-o,gpt-4-o,original,gpt-4-o,original,gpt-4-o_1,original,original,gpt-4-o,gpt-4-o,original,original,-0.5840552978355341,-9.223802783353076,0.005774473445394837,24.952068844189245,8892535.222352332,99.91147157197345,True,True,False
68f03,original,gpt-4-o_2,gpt-4-o,gpt-4-o,original,original,original,gpt-4-o,gpt-4-o,original,original,gpt-4-o,original,original,gpt-4-o_1,original,original,gpt-4-o,original,original,original,0.8968942182785222,-9.721498675241373,0.004101452241116088,24.584687014420826,8933055.494819088,99.91314320860657,False,True,False
5957d,original,gpt-4-o_2,gpt-4-o,original,original,original,original,gpt-4-o,original,original,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o_1,original,original,gpt-4-o,original,original,original,-0.22271914941133805,-10.197227970330179,0.0208723509076188,24.862431531151135,8971787.340855187,99.8963861893234,True,True,False
7d7d2,original,gpt-4-o_2,original,gpt-4-o,original,original,original,gpt-4-o,gpt-4-o,original,gpt-4-o,original,gpt-4-o,gpt-4-o,original,original,original,original,gpt-4-o,gpt-4-o,original,-0.17971611509313282,-8.10138174782327,0.004965429078001629,24.851763690511387,8801152.4986382,99.91227994678597,True,True,False
396b2,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,original,original,gpt-4-o,original,gpt-4-o,original,original,gpt-4-o,gpt-4-o,original,gpt-4-o,original,original,0.9499432090797509,-8.06973628043092,-0.008723839389530212,24.571527055154245,8798576.059929391,99.9259578861883,False,True,True
fdf3a,original,original,gpt-4-o,gpt-4-o,original,original,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o_1,gpt-4-o,original,gpt-4-o,original,original,original,0.7727804216747469,-0.014355319163828548,0.007184761887377743,24.6154761488239,8142741.369119197,99.91006245066832,False,True,False
a8e67,original,gpt-4-o_2,original,gpt-4-o,gpt-4-o,original,original,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o_1,gpt-4-o,original,gpt-4-o,original,original,gpt-4-o,-0.3677975909981721,-8.636338273218316,0.004682109582295521,24.89842140302062,8844706.372640723,99.91256303181005,True,True,False
3363d,original,original,original,original,gpt-4-o,original,original,gpt-4-o,original,gpt-4-o,original,original,gpt-4-o,original,gpt-4-o_1,original,original,gpt-4-o,gpt-4-o,original,gpt-4-o,0.43772743821832133,-9.271887961903763,0.006055941918829963,24.698593349506456,8896450.112083677,99.91119033643976,False,True,False
0f745,gpt-4-o,original,original,gpt-4-o,gpt-4-o,original,original,original,original,gpt-4-o,gpt-4-o,original,gpt-4-o,original,gpt-4-o_1,gpt-4-o,original,gpt-4-o,gpt-4-o,original,original,0.7877203830367482,-10.197135400786358,-0.0078124834333256,24.611769965539377,8971779.804238552,99.92504728445874,False,True,True
44cfe,gpt-4-o,original,original,original,gpt-4-o,gpt-4-o,original,gpt-4-o,original,gpt-4-o,gpt-4-o,original,gpt-4-o,original,gpt-4-o_1,gpt-4-o,original,gpt-4-o,gpt-4-o,original,original,0.8337315443988049,-9.689097447086407,4.599606271900417e-05,24.60035589337349,8930417.525298955,99.9171953085408,False,True,False
064d2,gpt-4-o,original,original,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,original,gpt-4-o,original,original,gpt-4-o,original,gpt-4-o_1,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,original,-0.1489477726100485,-11.030899901465173,-0.012398881664894824,24.844130932042997,9039661.346544305,99.92962988704522,True,True,True
29efe,original,gpt-4-o_2,gpt-4-o,gpt-4-o,gpt-4-o,original,original,gpt-4-o,original,original,gpt-4-o,original,original,gpt-4-o,gpt-4-o_1,gpt-4-o,gpt-4-o,original,original,original,original,0.3372114345585342,-9.940565441224422,-0.0012559387886563083,24.723528536657494,8950890.974658726,99.91849616592738,False,True,True
04b1f,original,original,original,gpt-4-o,original,original,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o_1,gpt-4-o,original,original,gpt-4-o,gpt-4-o,original,0.6142475587987338,-9.495309852879148,-0.009246117472717965,24.654803683360416,8914640.167587275,99.92647973204076,False,True,True
